id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,cantidad,precio_unitario,monto_descuento,monto_total,categoria_producto,costo_unitario,proveedor,costo_total,margen_bruto
order_10977,user_1748,2025-05-03,Mexico,desktop,social,Sneakers-Urban-42,2.0,180.45,5.0,355.9,Moda,17.21,Greene-Smith,34.42,321.47999999999996
order_10978,user_2620,2025-05-22,Colombia,mobile,social,Tablet-Standard-64GB,2.0,417.95,0.0,835.9,Electrónica,25.21,Bowers LLC,50.42,785.48
order_10979,user_7763,2025-06-10,Mexico,desktop,paid_search,Laptop-Gaming-16GB,1.0,271.56,10.0,261.56,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-19.120000000000005
order_10980,user_841,2025-03-07,Mexico,mobile,social,Sneakers-Urban-42,2.0,295.14,5.0,585.28,Moda,17.21,Greene-Smith,34.42,550.86
order_10981,user_1376,2025-06-27,Argentina,desktop,paid_search,Tablet-Standard-64GB,2.0,257.88,0.0,515.76,Electrónica,25.21,Bowers LLC,50.42,465.34
order_10982,user_2698,2025-01-22,Colombia,desktop,organic,Jacket-Winter-M,1.0,331.74,0.0,331.74,Moda,189.31,Mcmillan-Rhodes,189.31,142.43
order_10983,user_4411,2025-05-10,Colombia,mobile,social,Laptop-Gaming-16GB,1.0,81.3,0.0,81.3,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-199.38
order_10984,user_941,2025-03-12,Mexico,mobile,paid_search,Jacket-Winter-M,1.0,273.35,10.0,263.35,Moda,189.31,Mcmillan-Rhodes,189.31,74.04000000000002
order_10985,user_6831,2025-02-22,Mexico,desktop,organic,Sneakers-Urban-42,2.0,238.18,15.0,461.36,Moda,17.21,Greene-Smith,34.42,426.94
order_10986,user_318,2025-03-18,Mexico,desktop,organic,Blender-XL-Red,2.0,64.43,0.0,128.86,Hogar,176.64,Long-Reid,353.28,-224.41999999999996
order_10987,user_204,2025-01-19,Argentina,mobile,social,Phone-Pro-128GB,1.0,99.97,0.0,99.97,Electrónica,10.12,King Ltd,10.12,89.85
order_10988,user_7201,2025-03-27,Argentina,desktop,social,Sneakers-Urban-42,1.0,194.87,0.0,194.87,Moda,17.21,Greene-Smith,17.21,177.66
order_10989,user_3241,2025-04-23,Argentina,desktop,paid_search,Jacket-Winter-M,2.0,255.55,0.0,511.1,Moda,189.31,Mcmillan-Rhodes,378.62,132.48000000000002
order_10990,user_2322,2025-04-06,Colombia,desktop,social,Blender-XL-Red,2.0,98.05,0.0,196.1,Hogar,176.64,Long-Reid,353.28,-157.17999999999998
order_10991,user_4626,2025-05-15,Argentina,desktop,paid_search,Sneakers-Urban-42,2.0,158.47,0.0,316.94,Moda,17.21,Greene-Smith,34.42,282.52
order_10992,user_7376,2025-05-05,Colombia,mobile,paid_search,Phone-Pro-128GB,1.0,162.27,10.0,152.27,Electrónica,10.12,King Ltd,10.12,142.15
order_10993,user_749,2025-03-30,Colombia,desktop,paid_search,Laptop-Gaming-16GB,1.0,127.95,0.0,127.95,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-152.73000000000002
order_10994,user_4140,2025-03-11,Mexico,mobile,organic,Phone-Pro-128GB,2.0,314.17,0.0,628.34,Electrónica,10.12,King Ltd,20.24,608.1
order_10995,user_2421,2025-01-05,Argentina,mobile,social,Vacuum-Pro-Black,1.0,239.26,0.0,239.26,Hogar,16.6,"Rivera, Carr and Finley",16.6,222.66
order_10996,user_2936,2025-05-30,Colombia,mobile,social,Phone-Pro-128GB,2.0,401.91,0.0,803.82,Electrónica,10.12,King Ltd,20.24,783.58
order_10997,user_2979,2025-04-11,Argentina,mobile,paid_search,Tablet-Standard-64GB,2.0,411.67,0.0,823.34,Electrónica,25.21,Bowers LLC,50.42,772.9200000000001
order_10998,user_1444,2025-04-22,Colombia,desktop,paid_search,Jacket-Winter-M,1.0,313.1,0.0,313.1,Moda,189.31,Mcmillan-Rhodes,189.31,123.79000000000002
order_10999,user_6302,2025-03-10,Mexico,mobile,organic,Phone-Pro-128GB,2.0,296.92,0.0,593.84,Electrónica,10.12,King Ltd,20.24,573.6
order_11000,user_593,2025-04-14,Colombia,desktop,social,Vacuum-Pro-Black,2.0,259.37,10.0,508.74,Hogar,16.6,"Rivera, Carr and Finley",33.2,475.54
order_11001,user_5935,2025-02-05,Argentina,desktop,organic,Laptop-Gaming-16GB,2.0,456.26,0.0,912.52,Electrónica,280.68,"Fuller, Pena and Myers",561.36,351.15999999999997
order_11002,user_3537,2025-01-13,Mexico,mobile,social,Jacket-Winter-M,2.0,297.33,5.0,589.66,Moda,189.31,Mcmillan-Rhodes,378.62,211.03999999999996
order_11003,user_565,2025-02-22,Mexico,mobile,social,Blender-XL-Red,2.0,444.17,10.0,878.34,Hogar,176.64,Long-Reid,353.28,525.0600000000001
order_11004,user_2738,2025-06-28,Argentina,mobile,social,Sneakers-Urban-42,1.0,248.29,0.0,248.29,Moda,17.21,Greene-Smith,17.21,231.07999999999998
order_11005,user_433,2025-03-18,Colombia,mobile,social,Jacket-Winter-M,2.0,496.24,5.0,987.48,Moda,189.31,Mcmillan-Rhodes,378.62,608.86
order_11006,user_3553,2025-01-17,Argentina,desktop,social,Tablet-Standard-64GB,2.0,341.67,0.0,683.34,Electrónica,25.21,Bowers LLC,50.42,632.9200000000001
order_11007,user_4350,2025-06-26,Mexico,mobile,social,Laptop-Gaming-16GB,2.0,35.21,10.0,60.42,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-500.94
order_11008,user_4016,2025-05-16,Argentina,desktop,social,Tablet-Standard-64GB,1.0,407.41,5.0,402.41,Electrónica,25.21,Bowers LLC,25.21,377.20000000000005
order_11009,user_2979,2025-03-31,Argentina,mobile,paid_search,Jacket-Winter-M,1.0,211.76,0.0,211.76,Moda,189.31,Mcmillan-Rhodes,189.31,22.44999999999999
order_11010,user_84,2025-06-10,Colombia,desktop,organic,Sneakers-Urban-42,2.0,34.14,15.0,53.28,Moda,17.21,Greene-Smith,34.42,18.86
order_11011,user_4267,2025-02-09,Colombia,mobile,organic,Laptop-Gaming-16GB,1.0,402.11,10.0,392.11,Electrónica,280.68,"Fuller, Pena and Myers",280.68,111.43
order_11012,user_1406,2025-04-04,Colombia,desktop,social,Tablet-Standard-64GB,1.0,181.93,5.0,176.93,Electrónica,25.21,Bowers LLC,25.21,151.72
order_11013,user_7370,2025-02-13,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,299.99,5.0,594.98,Hogar,16.6,"Rivera, Carr and Finley",33.2,561.78
order_11014,user_2338,2025-04-02,Colombia,desktop,social,Vacuum-Pro-Black,2.0,74.57,5.0,144.14,Hogar,16.6,"Rivera, Carr and Finley",33.2,110.93999999999998
order_11015,user_5668,2025-06-16,Mexico,desktop,organic,Phone-Pro-128GB,1.0,129.93,5.0,124.93,Electrónica,10.12,King Ltd,10.12,114.81
order_11016,user_2388,2025-02-25,Argentina,desktop,social,Jacket-Winter-M,1.0,151.06,10.0,141.06,Moda,189.31,Mcmillan-Rhodes,189.31,-48.25
order_11017,user_7177,2025-01-06,Argentina,mobile,social,Jacket-Winter-M,2.0,141.22,0.0,282.44,Moda,189.31,Mcmillan-Rhodes,378.62,-96.18
order_11018,user_3243,2025-04-27,Argentina,desktop,paid_search,Jacket-Winter-M,1.0,150.35,0.0,150.35,Moda,189.31,Mcmillan-Rhodes,189.31,-38.96000000000001
order_11019,user_6062,2025-03-23,Colombia,desktop,social,Tablet-Standard-64GB,2.0,496.26,15.0,977.52,Electrónica,25.21,Bowers LLC,50.42,927.1
order_11020,user_612,2025-01-23,Colombia,mobile,social,Tablet-Standard-64GB,1.0,179.54,0.0,179.54,Electrónica,25.21,Bowers LLC,25.21,154.32999999999998
order_11021,user_552,2025-04-09,Colombia,desktop,social,Laptop-Gaming-16GB,2.0,347.46,0.0,694.92,Electrónica,280.68,"Fuller, Pena and Myers",561.36,133.55999999999995
order_11022,user_7259,2025-03-08,Mexico,mobile,social,Sneakers-Urban-42,2.0,379.71,0.0,759.42,Moda,17.21,Greene-Smith,34.42,725.0
order_11023,user_5551,2025-06-05,Argentina,desktop,organic,Phone-Pro-128GB,1.0,214.27,10.0,204.27,Electrónica,10.12,King Ltd,10.12,194.15
order_11024,user_3724,2025-05-03,Colombia,mobile,organic,Phone-Pro-128GB,1.0,125.8,5.0,120.8,Electrónica,10.12,King Ltd,10.12,110.67999999999999
order_11025,user_5524,2025-03-10,Colombia,desktop,organic,Sneakers-Urban-42,2.0,137.71,10.0,265.42,Moda,17.21,Greene-Smith,34.42,231.0
order_11026,user_179,2025-04-12,Mexico,mobile,social,Sneakers-Urban-42,2.0,426.61,0.0,853.22,Moda,17.21,Greene-Smith,34.42,818.8000000000001
order_11027,user_5337,2025-05-24,Argentina,mobile,social,Sneakers-Urban-42,1.0,145.74,5.0,140.74,Moda,17.21,Greene-Smith,17.21,123.53
order_11028,user_1205,2025-01-06,Mexico,desktop,paid_search,Sneakers-Urban-42,2.0,36.03,10.0,62.06,Moda,17.21,Greene-Smith,34.42,27.64
order_11029,user_7329,2025-03-29,Colombia,desktop,social,Tablet-Standard-64GB,2.0,215.24,0.0,430.48,Electrónica,25.21,Bowers LLC,50.42,380.06
order_11030,user_5767,2025-05-25,Colombia,desktop,paid_search,Vacuum-Pro-Black,2.0,89.83,0.0,179.66,Hogar,16.6,"Rivera, Carr and Finley",33.2,146.45999999999998
order_11031,user_6888,2025-01-26,Mexico,desktop,organic,Vacuum-Pro-Black,2.0,378.99,0.0,757.98,Hogar,16.6,"Rivera, Carr and Finley",33.2,724.78
order_11032,user_2708,2025-01-17,Colombia,mobile,organic,Sneakers-Urban-42,1.0,350.67,0.0,350.67,Moda,17.21,Greene-Smith,17.21,333.46000000000004
order_11033,user_6493,2025-04-06,Mexico,mobile,paid_search,Jacket-Winter-M,1.0,136.69,0.0,136.69,Moda,189.31,Mcmillan-Rhodes,189.31,-52.620000000000005
order_11034,user_2384,2025-02-09,Argentina,desktop,social,Vacuum-Pro-Black,1.0,414.76,5.0,409.76,Hogar,16.6,"Rivera, Carr and Finley",16.6,393.15999999999997
order_11035,user_4679,2025-06-26,Mexico,desktop,organic,Blender-XL-Red,2.0,197.61,10.0,385.22,Hogar,176.64,Long-Reid,353.28,31.940000000000055
order_11036,user_4411,2025-01-25,Colombia,mobile,organic,Jacket-Winter-M,2.0,485.64,0.0,971.28,Moda,189.31,Mcmillan-Rhodes,378.62,592.66
order_11037,user_2912,2025-06-04,Argentina,mobile,organic,Jacket-Winter-M,2.0,129.67,5.0,254.33999999999997,Moda,189.31,Mcmillan-Rhodes,378.62,-124.28000000000003
order_11038,user_3163,2025-03-28,Colombia,desktop,paid_search,Tablet-Standard-64GB,1.0,140.65,15.0,125.65,Electrónica,25.21,Bowers LLC,25.21,100.44
order_11039,user_2455,2025-01-26,Mexico,desktop,paid_search,Blender-XL-Red,1.0,212.42,0.0,212.42,Hogar,176.64,Long-Reid,176.64,35.78
order_11040,user_4612,2025-03-12,Mexico,desktop,organic,Blender-XL-Red,2.0,211.49,15.0,407.98,Hogar,176.64,Long-Reid,353.28,54.700000000000045
order_11041,user_2644,2025-02-15,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,38.14,0.0,76.28,Hogar,16.6,"Rivera, Carr and Finley",33.2,43.08
order_11042,user_7211,2025-06-22,Argentina,mobile,social,Blender-XL-Red,1.0,83.47,5.0,78.47,Hogar,176.64,Long-Reid,176.64,-98.16999999999999
order_11043,user_3929,2025-05-13,Argentina,mobile,social,Tablet-Standard-64GB,1.0,136.63,0.0,136.63,Electrónica,25.21,Bowers LLC,25.21,111.41999999999999
order_11044,user_5587,2025-03-28,Colombia,mobile,social,Sneakers-Urban-42,2.0,357.46,0.0,714.92,Moda,17.21,Greene-Smith,34.42,680.5
order_11045,user_843,2025-05-02,Colombia,desktop,organic,Laptop-Gaming-16GB,2.0,104.92,0.0,209.84,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-351.52
order_11046,user_7104,2025-04-24,Colombia,desktop,paid_search,Sneakers-Urban-42,1.0,436.36,5.0,431.36,Moda,17.21,Greene-Smith,17.21,414.15000000000003
order_11047,user_1539,2025-04-08,Mexico,mobile,organic,Vacuum-Pro-Black,2.0,322.74,0.0,645.48,Hogar,16.6,"Rivera, Carr and Finley",33.2,612.28
order_11048,user_7953,2025-05-30,Colombia,desktop,organic,Tablet-Standard-64GB,2.0,410.14,10.0,810.28,Electrónica,25.21,Bowers LLC,50.42,759.86
order_11049,user_333,2025-05-04,Argentina,mobile,organic,Tablet-Standard-64GB,1.0,329.05,0.0,329.05,Electrónica,25.21,Bowers LLC,25.21,303.84000000000003
order_11050,user_4815,2025-03-25,Mexico,mobile,organic,Blender-XL-Red,1.0,421.84,10.0,411.84,Hogar,176.64,Long-Reid,176.64,235.2
order_11051,user_3006,2025-06-06,Mexico,mobile,social,Jacket-Winter-M,2.0,160.03,5.0,315.06,Moda,189.31,Mcmillan-Rhodes,378.62,-63.56
order_11052,user_2708,2025-02-23,Colombia,mobile,paid_search,Vacuum-Pro-Black,2.0,52.37,5.0,99.74,Hogar,16.6,"Rivera, Carr and Finley",33.2,66.53999999999999
order_11053,user_5244,2025-03-20,Argentina,mobile,organic,Sneakers-Urban-42,2.0,28.04,5.0,51.08,Moda,17.21,Greene-Smith,34.42,16.659999999999997
order_11054,user_7113,2025-04-21,Colombia,desktop,social,Vacuum-Pro-Black,1.0,343.18,5.0,338.18,Hogar,16.6,"Rivera, Carr and Finley",16.6,321.58
order_11055,user_2316,2025-06-18,Mexico,mobile,paid_search,Sneakers-Urban-42,1.0,190.09,0.0,190.09,Moda,17.21,Greene-Smith,17.21,172.88
order_11056,user_7315,2025-03-28,Colombia,mobile,paid_search,Sneakers-Urban-42,2.0,171.03,10.0,332.06,Moda,17.21,Greene-Smith,34.42,297.64
order_11057,user_1331,2025-05-25,Colombia,mobile,organic,Vacuum-Pro-Black,2.0,344.08,5.0,683.16,Hogar,16.6,"Rivera, Carr and Finley",33.2,649.9599999999999
order_11058,user_1628,2025-02-06,Colombia,desktop,social,Blender-XL-Red,2.0,46.89,0.0,93.78,Hogar,176.64,Long-Reid,353.28,-259.5
order_11059,user_3714,2025-05-30,Mexico,desktop,paid_search,Vacuum-Pro-Black,2.0,354.85,0.0,709.7,Hogar,16.6,"Rivera, Carr and Finley",33.2,676.5
order_11060,user_2179,2025-06-06,Mexico,mobile,social,Blender-XL-Red,1.0,280.44,5.0,275.44,Hogar,176.64,Long-Reid,176.64,98.80000000000001
order_11061,user_1868,2025-01-14,Mexico,desktop,organic,Sneakers-Urban-42,2.0,352.9,0.0,705.8,Moda,17.21,Greene-Smith,34.42,671.38
order_11062,user_2053,2025-06-27,Mexico,mobile,organic,Tablet-Standard-64GB,1.0,287.59,10.0,277.59,Electrónica,25.21,Bowers LLC,25.21,252.37999999999997
order_11063,user_2395,2025-01-29,Colombia,mobile,organic,Blender-XL-Red,1.0,353.22,10.0,343.22,Hogar,176.64,Long-Reid,176.64,166.58000000000004
order_11064,user_1193,2025-04-03,Colombia,desktop,social,Tablet-Standard-64GB,1.0,449.66,10.0,439.66,Electrónica,25.21,Bowers LLC,25.21,414.45000000000005
order_11065,user_154,2025-04-30,Argentina,desktop,social,Jacket-Winter-M,2.0,338.06,10.0,666.12,Moda,189.31,Mcmillan-Rhodes,378.62,287.5
order_11066,user_4296,2025-01-14,Argentina,mobile,organic,Sneakers-Urban-42,1.0,404.79,0.0,404.79,Moda,17.21,Greene-Smith,17.21,387.58000000000004
order_11067,user_7087,2025-01-29,Colombia,mobile,paid_search,Laptop-Gaming-16GB,1.0,34.54,0.0,34.54,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-246.14000000000001
order_11068,user_7034,2025-03-27,Mexico,mobile,paid_search,Phone-Pro-128GB,2.0,262.82,15.0,510.64,Electrónica,10.12,King Ltd,20.24,490.4
order_11069,user_1512,2025-04-29,Argentina,desktop,paid_search,Jacket-Winter-M,2.0,51.04,0.0,102.08,Moda,189.31,Mcmillan-Rhodes,378.62,-276.54
order_11070,user_7471,2025-02-28,Argentina,mobile,social,Sneakers-Urban-42,2.0,495.41,0.0,990.82,Moda,17.21,Greene-Smith,34.42,956.4000000000001
order_11071,user_3886,2025-06-07,Argentina,mobile,organic,Sneakers-Urban-42,1.0,275.93,15.0,260.93,Moda,17.21,Greene-Smith,17.21,243.72
order_11072,user_3644,2025-03-03,Colombia,desktop,organic,Phone-Pro-128GB,2.0,345.86,0.0,691.72,Electrónica,10.12,King Ltd,20.24,671.48
order_11073,user_7833,2025-06-18,Colombia,mobile,organic,Jacket-Winter-M,2.0,25.7,0.0,51.4,Moda,189.31,Mcmillan-Rhodes,378.62,-327.22
order_11074,user_3779,2025-05-18,Argentina,desktop,social,Tablet-Standard-64GB,1.0,79.46,0.0,79.46,Electrónica,25.21,Bowers LLC,25.21,54.24999999999999
order_11075,user_1561,2025-02-14,Colombia,mobile,social,Jacket-Winter-M,1.0,313.52,5.0,308.52,Moda,189.31,Mcmillan-Rhodes,189.31,119.20999999999998
order_11076,user_7793,2025-04-04,Colombia,mobile,social,Jacket-Winter-M,2.0,58.64,0.0,117.28,Moda,189.31,Mcmillan-Rhodes,378.62,-261.34000000000003
order_11077,user_5308,2025-05-09,Colombia,desktop,paid_search,Tablet-Standard-64GB,1.0,343.32,0.0,343.32,Electrónica,25.21,Bowers LLC,25.21,318.11
order_11078,user_1920,2025-03-07,Argentina,desktop,paid_search,Blender-XL-Red,1.0,95.09,15.0,80.09,Hogar,176.64,Long-Reid,176.64,-96.54999999999998
order_11079,user_3092,2025-03-29,Argentina,mobile,social,Blender-XL-Red,2.0,40.19,5.0,75.38,Hogar,176.64,Long-Reid,353.28,-277.9
order_11080,user_2424,2025-06-12,Mexico,mobile,paid_search,Jacket-Winter-M,2.0,91.07,0.0,182.14,Moda,189.31,Mcmillan-Rhodes,378.62,-196.48000000000002
order_11081,user_2446,2025-01-25,Colombia,mobile,organic,Tablet-Standard-64GB,2.0,311.96,5.0,618.92,Electrónica,25.21,Bowers LLC,50.42,568.5
order_11082,user_1311,2025-03-26,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,67.06,15.0,119.12,Hogar,16.6,"Rivera, Carr and Finley",33.2,85.92
order_11083,user_3136,2025-04-06,Argentina,desktop,organic,Sneakers-Urban-42,2.0,285.81,0.0,571.62,Moda,17.21,Greene-Smith,34.42,537.2
order_11084,user_1462,2025-06-08,Argentina,desktop,social,Tablet-Standard-64GB,1.0,88.13,5.0,83.13,Electrónica,25.21,Bowers LLC,25.21,57.919999999999995
order_11085,user_137,2025-02-08,Mexico,desktop,social,Phone-Pro-128GB,2.0,427.89,15.0,840.78,Electrónica,10.12,King Ltd,20.24,820.54
order_11086,user_190,2025-02-07,Argentina,desktop,social,Sneakers-Urban-42,2.0,467.88,10.0,925.76,Moda,17.21,Greene-Smith,34.42,891.34
order_11087,user_3731,2025-04-06,Argentina,desktop,paid_search,Laptop-Gaming-16GB,2.0,120.92,0.0,241.84,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-319.52
order_11088,user_5951,2025-01-05,Colombia,desktop,paid_search,Laptop-Gaming-16GB,1.0,361.34,5.0,356.34,Electrónica,280.68,"Fuller, Pena and Myers",280.68,75.65999999999997
order_11089,user_5293,2025-06-22,Colombia,mobile,social,Jacket-Winter-M,1.0,174.01,5.0,169.01,Moda,189.31,Mcmillan-Rhodes,189.31,-20.30000000000001
order_11090,user_7709,2025-03-30,Mexico,mobile,paid_search,Phone-Pro-128GB,1.0,175.14,5.0,170.14,Electrónica,10.12,King Ltd,10.12,160.01999999999998
order_11091,user_357,2025-06-03,Mexico,desktop,social,Vacuum-Pro-Black,1.0,463.04,10.0,453.04,Hogar,16.6,"Rivera, Carr and Finley",16.6,436.44
order_11092,user_2622,2025-05-05,Colombia,mobile,paid_search,Laptop-Gaming-16GB,1.0,71.87,10.0,61.870000000000005,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-218.81
order_11093,user_4980,2025-05-09,Argentina,desktop,organic,Blender-XL-Red,2.0,358.36,10.0,706.72,Hogar,176.64,Long-Reid,353.28,353.44000000000005
order_11094,user_3795,2025-04-15,Colombia,desktop,organic,Laptop-Gaming-16GB,2.0,296.09,0.0,592.18,Electrónica,280.68,"Fuller, Pena and Myers",561.36,30.819999999999936
order_11095,user_7585,2025-02-09,Argentina,desktop,paid_search,Jacket-Winter-M,2.0,239.58,5.0,474.16,Moda,189.31,Mcmillan-Rhodes,378.62,95.54000000000002
order_11096,user_2587,2025-05-16,Colombia,mobile,organic,Phone-Pro-128GB,2.0,279.56,10.0,549.12,Electrónica,10.12,King Ltd,20.24,528.88
order_11097,user_1086,2025-03-09,Colombia,mobile,social,Sneakers-Urban-42,1.0,105.11,0.0,105.11,Moda,17.21,Greene-Smith,17.21,87.9
order_11098,user_350,2025-01-31,Mexico,desktop,social,Sneakers-Urban-42,2.0,64.64,15.0,114.28,Moda,17.21,Greene-Smith,34.42,79.86
order_11099,user_1240,2025-04-16,Argentina,mobile,organic,Blender-XL-Red,1.0,132.23,0.0,132.23,Hogar,176.64,Long-Reid,176.64,-44.41
order_11100,user_3626,2025-02-24,Mexico,mobile,organic,Phone-Pro-128GB,1.0,155.79,5.0,150.79,Electrónica,10.12,King Ltd,10.12,140.67
order_11101,user_1583,2025-06-17,Mexico,mobile,paid_search,Sneakers-Urban-42,2.0,472.89,0.0,945.78,Moda,17.21,Greene-Smith,34.42,911.36
order_11102,user_2326,2025-06-13,Mexico,desktop,social,Sneakers-Urban-42,2.0,146.18,10.0,282.36,Moda,17.21,Greene-Smith,34.42,247.94
order_11103,user_2005,2025-01-01,Colombia,mobile,organic,Blender-XL-Red,2.0,85.92,0.0,171.84,Hogar,176.64,Long-Reid,353.28,-181.43999999999997
order_11104,user_3470,2025-04-30,Argentina,mobile,organic,Phone-Pro-128GB,1.0,53.68,0.0,53.68,Electrónica,10.12,King Ltd,10.12,43.56
order_11105,user_7499,2025-04-13,Colombia,mobile,social,Jacket-Winter-M,2.0,43.41,0.0,86.82,Moda,189.31,Mcmillan-Rhodes,378.62,-291.8
order_11106,user_2378,2025-04-24,Mexico,mobile,social,Blender-XL-Red,2.0,234.53,10.0,459.06,Hogar,176.64,Long-Reid,353.28,105.78000000000003
order_11107,user_4149,2025-01-25,Colombia,desktop,organic,Sneakers-Urban-42,2.0,361.13,15.0,707.26,Moda,17.21,Greene-Smith,34.42,672.84
order_11108,user_4600,2025-05-07,Mexico,mobile,organic,Jacket-Winter-M,2.0,302.49,10.0,594.98,Moda,189.31,Mcmillan-Rhodes,378.62,216.36
order_11109,user_989,2025-05-06,Colombia,desktop,organic,Sneakers-Urban-42,1.0,181.34,0.0,181.34,Moda,17.21,Greene-Smith,17.21,164.13
order_11110,user_818,2025-06-27,Colombia,desktop,organic,Blender-XL-Red,1.0,152.86,0.0,152.86,Hogar,176.64,Long-Reid,176.64,-23.779999999999973
order_11111,user_4379,2025-03-16,Colombia,desktop,paid_search,Sneakers-Urban-42,1.0,215.98,5.0,210.98,Moda,17.21,Greene-Smith,17.21,193.76999999999998
order_11112,user_3635,2025-03-31,Colombia,mobile,social,Blender-XL-Red,2.0,221.97,0.0,443.94,Hogar,176.64,Long-Reid,353.28,90.66000000000003
order_11113,user_2998,2025-05-27,Colombia,desktop,social,Phone-Pro-128GB,1.0,369.74,5.0,364.74,Electrónica,10.12,King Ltd,10.12,354.62
order_11114,user_5692,2025-01-11,Argentina,desktop,paid_search,Vacuum-Pro-Black,1.0,269.67,0.0,269.67,Hogar,16.6,"Rivera, Carr and Finley",16.6,253.07000000000002
order_11115,user_642,2025-02-25,Mexico,desktop,organic,Blender-XL-Red,1.0,172.58,10.0,162.58,Hogar,176.64,Long-Reid,176.64,-14.059999999999974
order_11116,user_2400,2025-03-14,Argentina,desktop,paid_search,Vacuum-Pro-Black,2.0,77.22,5.0,149.44,Hogar,16.6,"Rivera, Carr and Finley",33.2,116.24
order_11117,user_6709,2025-04-14,Colombia,mobile,organic,Vacuum-Pro-Black,1.0,423.48,0.0,423.48,Hogar,16.6,"Rivera, Carr and Finley",16.6,406.88
order_11118,user_4072,2025-04-29,Colombia,desktop,organic,Phone-Pro-128GB,2.0,435.95,0.0,871.9,Electrónica,10.12,King Ltd,20.24,851.66
order_11119,user_1902,2025-06-05,Colombia,desktop,social,Jacket-Winter-M,2.0,139.23,5.0,273.46,Moda,189.31,Mcmillan-Rhodes,378.62,-105.16000000000003
order_11120,user_7252,2025-01-26,Mexico,desktop,organic,Jacket-Winter-M,2.0,104.38,10.0,198.76,Moda,189.31,Mcmillan-Rhodes,378.62,-179.86
order_11121,user_4671,2025-04-28,Colombia,desktop,paid_search,Phone-Pro-128GB,1.0,315.14,5.0,310.14,Electrónica,10.12,King Ltd,10.12,300.02
order_11122,user_2606,2025-06-23,Mexico,desktop,social,Blender-XL-Red,2.0,181.73,15.0,348.46,Hogar,176.64,Long-Reid,353.28,-4.819999999999993
order_11123,user_3708,2025-01-11,Argentina,mobile,social,Phone-Pro-128GB,1.0,64.91,0.0,64.91,Electrónica,10.12,King Ltd,10.12,54.79
order_11124,user_1385,2025-04-23,Mexico,mobile,social,Jacket-Winter-M,1.0,361.08,5.0,356.08,Moda,189.31,Mcmillan-Rhodes,189.31,166.76999999999998
order_11125,user_4115,2025-04-09,Argentina,desktop,organic,Jacket-Winter-M,1.0,408.1,0.0,408.1,Moda,189.31,Mcmillan-Rhodes,189.31,218.79000000000002
order_11126,user_4172,2025-06-15,Mexico,mobile,paid_search,Blender-XL-Red,2.0,350.71,0.0,701.42,Hogar,176.64,Long-Reid,353.28,348.14
